match_id,date,gender,tournament,round,player_1,player_2,match_score,winner,loser,p1_fsp,p1_ssp,p1_df,p2_fsp,p2_ssp,p2_df
20060128-W-Australian_Open-F-Amelie_Mauresmo-Justine_Henin,20060128,W,Australian Open,F,Amelie Mauresmo,Justine Henin,6-1 3-0,Amelie Mauresmo,Justine Henin,62.0,100.0,0,32.0,94.0,1
20060311-M-Indian_Wells_Masters-SF-Roger_Federer-Paradorn_Srichaphan,20060311,M,Indian Wells Masters,SF,Roger Federer,Paradorn Srichaphan,6-2 6-3,Roger Federer,Paradorn Srichaphan,72.0,100.0,0,69.0,88.0,2
20060318-M-Indian_Wells_Masters-SF-James_Blake-Rafael_Nadal,20060318,M,Indian Wells Masters,SF,James Blake,Rafael Nadal,7-5 6-3,James Blake,Rafael Nadal,60.0,96.0,1,66.0,86.0,3
20060420-M-Monte_Carlo_Masters-R16-Roger_Federer-Benjamin_Balleret,20060420,M,Monte Carlo Masters,R16,Roger Federer,Benjamin Balleret,6-3 6-2,Roger Federer,Benjamin Balleret,68.0,100.0,0,63.0,89.0,2
20060509-M-Rome_Masters-R64-Andy_Murray-Filippo_Volandri,20060509,M,Rome Masters,R64,Andy Murray,Filippo Volandri,4-6 4-6,Filippo Volandri,Andy Murray,48.0,89.0,4,51.0,94.0,2
20060509-M-Rome_Masters-R64-Carlos_Moya-Rafael_Nadal,20060509,M,Rome Masters,R64,Carlos Moya,Rafael Nadal,1-6 6-2 2-6,Rafael Nadal,Carlos Moya,66.0,92.0,2,81.0,85.0,2
20060607-M-Roland_Garros-QF-Novak_Djokovic-Rafael_Nadal,20060607,M,Roland Garros,QF,Novak Djokovic,Rafael Nadal,4-6 4-6 0-0,Rafael Nadal,Novak Djokovic,77.0,80.0,3,86.0,100.0,0
20060618-M-Halle-F-Roger_Federer-Tomas_Berdych,20060618,M,Halle,F,Roger Federer,Tomas Berdych,6-0 6-7 6-2,Roger Federer,Tomas Berdych,67.0,88.0,3,59.0,94.0,2
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,20060709,M,Wimbledon,F,Roger Federer,Rafael Nadal,6-0 7-6 6-7 6-3,Roger Federer,Rafael Nadal,69.0,97.0,1,74.0,91.0,3
20060709-W-Wimbledon-F-Amelie_Mauresmo-Justine_Henin,20060709,W,Wimbledon,F,Amelie Mauresmo,Justine Henin,2-6 6-3 6-4,Amelie Mauresmo,Justine Henin,61.0,97.0,1,58.0,95.0,2
20060812-M-Canada_Masters-SF-Roger_Federer-Fernando_Gonzalez,20060812,M,Canada Masters,SF,Roger Federer,Fernando Gonzalez,6-1 5-7 6-3,Roger Federer,Fernando Gonzalez,67.0,89.0,3,68.0,89.0,3
20060818-M-Cincinnati_Masters-QF-David_Ferrer-Fernando_Gonzalez,20060818,M,Cincinnati Masters,QF,David Ferrer,Fernando Gonzalez,2-6 4-6,Fernando Gonzalez,David Ferrer,65.0,82.0,3,76.0,100.0,0
20060828-M-US_Open-R128-Andre_Agassi-Andrei_Pavel,20060828,M,US Open,R128,Andre Agassi,Andrei Pavel,6-7 7-6 7-6 6-2,Andre Agassi,Andrei Pavel,57.0,88.0,8,66.0,96.0,2
20060830-M-US_Open-R64-Andy_Roddick-Kristian_Pless,20060830,M,US Open,R64,Andy Roddick,Kristian Pless,6-3 7-6 6-3,Andy Roddick,Kristian Pless,77.0,95.0,1,66.0,90.0,3
20060909-M-US_Open-SF-Andy_Roddick-Mikhail_Youzhny,20060909,M,US Open,SF,Andy Roddick,Mikhail Youzhny,6-7 6-0 7-6 6-3,Andy Roddick,Mikhail Youzhny,68.0,97.0,1,67.0,86.0,6
20061114-M-Masters_Cup-RR-Roger_Federer-Andy_Roddick,20061114,M,Masters Cup,RR,Roger Federer,Andy Roddick,4-6 7-6 6-4,Roger Federer,Andy Roddick,60.0,91.0,4,63.0,98.0,1
20061119-M-Masters_Cup-F-Roger_Federer-James_Blake,20061119,M,Masters Cup,F,Roger Federer,James Blake,6-0 6-3 6-4,Roger Federer,James Blake,69.0,96.0,1,58.0,94.0,2
20070126-M-Australian_Open-SF-Tommy_Haas-Fernando_Gonzalez,20070126,M,Australian Open,SF,Tommy Haas,Fernando Gonzalez,1-6 3-6 1-6,Fernando Gonzalez,Tommy Haas,70.0,80.0,4,70.0,100.0,0
20070506-W-Warsaw-F-Alona_Bondarenko-Justine_Henin,20070506,W,Warsaw,F,Alona Bondarenko,Justine Henin,1-6 3-6,Justine Henin,Alona Bondarenko,55.0,84.0,3,49.0,83.0,4
20070509-M-Rome_Masters-R32-Marat_Safin-Nikolay_Davydenko,20070509,M,Rome Masters,R32,Marat Safin,Nikolay Davydenko,6-7 5-7,Nikolay Davydenko,Marat Safin,49.0,95.0,2,66.0,86.0,4
20070610-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,20070610,M,Roland Garros,F,Roger Federer,Rafael Nadal,3-6 6-4 3-6 4-6,Rafael Nadal,Roger Federer,64.0,98.0,1,77.0,97.0,1
20070629-M-Wimbledon-R32-Janko_Tipsarevic-Fernando_Gonzalez,20070629,M,Wimbledon,R32,Janko Tipsarevic,Fernando Gonzalez,6-3 3-6 6-3 4-6 8-6,Janko Tipsarevic,Fernando Gonzalez,61.0,98.0,1,61.0,95.0,3
20070705-M-Wimbledon-R16-Novak_Djokovic-Lleyton_Hewitt,20070705,M,Wimbledon,R16,Novak Djokovic,Lleyton Hewitt,7-6 7-6 4-6 7-6,Novak Djokovic,Lleyton Hewitt,74.0,89.0,5,55.0,97.0,2
20070707-M-Wimbledon-SF-Novak_Djokovic-Rafael_Nadal,20070707,M,Wimbledon,SF,Novak Djokovic,Rafael Nadal,6-3 1-6 1-4,Rafael Nadal,Novak Djokovic,76.0,93.0,1,80.0,100.0,0
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,20070908,M,US Open,SF,David Ferrer,Novak Djokovic,4-6 4-6 3-6,Novak Djokovic,David Ferrer,73.0,96.0,1,67.0,90.0,3
20070909-M-US_Open-F-Roger_Federer-Novak_Djokovic,20070909,M,US Open,F,Roger Federer,Novak Djokovic,7-6 7-6 6-4,Roger Federer,Novak Djokovic,60.0,90.0,4,53.0,87.0,7
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,20071022,M,Basel,R16,Roger Federer,Juan Martin Del Potro,6-1 6-4,Roger Federer,Juan Martin Del Potro,67.0,94.0,1,74.0,92.0,1
20071112-M-Masters_Cup-RR-Novak_Djokovic-Richard_Gasquet,20071112,M,Masters Cup,RR,Novak Djokovic,Richard Gasquet,4-6 2-6,Richard Gasquet,Novak Djokovic,51.0,91.0,2,55.0,93.0,2
20080122-M-Australian_Open-QF-Jarkko_Nieminen-Rafael_Nadal,20080122,M,Australian Open,QF,Jarkko Nieminen,Rafael Nadal,5-7 3-6 1-6,Rafael Nadal,Jarkko Nieminen,74.0,92.0,2,65.0,84.0,5
20080124-W-Australian_Open-SF-Maria_Sharapova-Jelena_Jankovic,20080124,W,Australian Open,SF,Maria Sharapova,Jelena Jankovic,6-3 6-1,Maria Sharapova,Jelena Jankovic,53.0,80.0,4,80.0,83.0,2
20080125-M-Australian_Open-SF-Jo_Wilfried_Tsonga-Rafael_Nadal,20080125,M,Australian Open,SF,Jo Wilfried Tsonga,Rafael Nadal,6-2 6-3 6-2,Jo Wilfried Tsonga,Rafael Nadal,64.0,96.0,1,69.0,95.0,1
20080530-W-Roland_Garros-R32-Serena_Williams-Katarina_Srebotnik,20080530,W,Roland Garros,R32,Serena Williams,Katarina Srebotnik,4-6 4-6,Katarina Srebotnik,Serena Williams,66.0,89.0,2,59.0,90.0,3
20080607-W-Roland_Garros-F-Dinara_Safina-Ana_Ivanovic,20080607,W,Roland Garros,F,Dinara Safina,Ana Ivanovic,4-6 3-6,Ana Ivanovic,Dinara Safina,68.0,79.0,5,69.0,95.0,1
20080615-M-Halle-F-Roger_Federer-Philipp_Kohlschreiber,20080615,M,Halle,F,Roger Federer,Philipp Kohlschreiber,6-3 6-4,Roger Federer,Philipp Kohlschreiber,67.0,100.0,0,58.0,93.0,2
20080702-M-Wimbledon-QF-Roger_Federer-Mario_Ancic,20080702,M,Wimbledon,QF,Roger Federer,Mario Ancic,6-1 7-5 6-4,Roger Federer,Mario Ancic,69.0,100.0,0,63.0,94.0,2
20080720-M-Kitzbuhel-F-Jurgen_Melzer-Juan_Martin_Del_Potro,20080720,M,Kitzbuhel,F,Jurgen Melzer,Juan Martin Del Potro,2-6 1-6,Juan Martin Del Potro,Jurgen Melzer,57.0,73.0,6,57.0,93.0,1
20080726-M-Canada_Masters-SF-Gilles_Simon-Nicolas_Kiefer,20080726,M,Canada Masters,SF,Gilles Simon,Nicolas Kiefer,7-6 3-6 6-7,Nicolas Kiefer,Gilles Simon,58.0,98.0,1,49.0,94.0,4
20080814-M-Olympics-QF-Novak_Djokovic-Gael_Monfils,20080814,M,Olympics,QF,Novak Djokovic,Gael Monfils,4-6 6-1 6-4,Novak Djokovic,Gael Monfils,69.0,97.0,1,55.0,92.0,3
20080816-M-Olympics-BR-Novak_Djokovic-James_Blake,20080816,M,Olympics,BR,Novak Djokovic,James Blake,6-3 7-6,Novak Djokovic,James Blake,76.0,93.0,1,52.0,90.0,3
20080817-M-Olympics-F-Rafael_Nadal-Fernando_Gonzalez,20080817,M,Olympics,F,Rafael Nadal,Fernando Gonzalez,6-3 7-6 6-3,Rafael Nadal,Fernando Gonzalez,72.0,88.0,3,64.0,97.0,1
20080908-M-US_Open-F-Roger_Federer-Andy_Murray,20080908,M,US Open,F,Roger Federer,Andy Murray,6-2 7-5 6-2,Roger Federer,Andy Murray,58.0,100.0,0,56.0,92.0,3
20081025-M-Basel-SF-Roger_Federer-Feliciano_Lopez,20081025,M,Basel,SF,Roger Federer,Feliciano Lopez,6-3 6-2,Roger Federer,Feliciano Lopez,57.0,91.0,2,48.0,93.0,2
20081108-M-Tour_Finals-RR-Jo_Wilfried_Tsonga-Nikolay_Davydenko,20081108,M,Tour Finals,RR,Jo Wilfried Tsonga,Nikolay Davydenko,7-6 4-6 6-7,Nikolay Davydenko,Jo Wilfried Tsonga,64.0,95.0,2,53.0,92.0,4
20081111-M-Tour_Finals-RR-Andy_Roddick-Andy_Murray,20081111,M,Tour Finals,RR,Andy Roddick,Andy Murray,4-6 6-1 1-6,Andy Murray,Andy Roddick,78.0,93.0,1,63.0,85.0,4
20090124-M-Australian_Open-R32-Richard_Gasquet-Fernando_Gonzalez,20090124,M,Australian Open,R32,Richard Gasquet,Fernando Gonzalez,6-3 6-3 6-7 2-6 10-12,Fernando Gonzalez,Richard Gasquet,64.0,91.0,6,68.0,89.0,7
20090124-M-Australian_Open-R32-Tommy_Haas-Rafael_Nadal,20090124,M,Australian Open,R32,Tommy Haas,Rafael Nadal,4-6 2-6 2-6,Rafael Nadal,Tommy Haas,62.0,100.0,0,71.0,100.0,0
20090130-M-Australian_Open-SF-Fernando_Verdasco-Rafael_Nadal,20090130,M,Australian Open,SF,Fernando Verdasco,Rafael Nadal,7-6 4-6 6-7 7-6 4-6,Rafael Nadal,Fernando Verdasco,70.0,94.0,4,74.0,93.0,3
20090207-W-Fed_Cup_World_Group_R1-RR-Shuai_Zhang-Elena_Dementieva,20090207,W,Fed Cup World Group R1,RR,Shuai Zhang,Elena Dementieva,3-6 0-6,Elena Dementieva,Shuai Zhang,64.0,83.0,3,67.0,75.0,4
20090416-W-Charleston-R16-Sabine_Lisicki-Venus_Williams,20090416,W,Charleston,R16,Sabine Lisicki,Venus Williams,6-4 7-6,Sabine Lisicki,Venus Williams,61.0,69.0,8,61.0,82.0,5
20090516-M-Madrid_Masters-SF-Roger_Federer-Juan_Martin_Del_Potro,20090516,M,Madrid Masters,SF,Roger Federer,Juan Martin Del Potro,6-3 6-4,Roger Federer,Juan Martin Del Potro,65.0,95.0,1,59.0,92.0,2
20090601-M-Roland_Garros-R16-Andy_Roddick-Gael_Monfils,20090601,M,Roland Garros,R16,Andy Roddick,Gael Monfils,4-6 2-6 3-6,Gael Monfils,Andy Roddick,75.0,100.0,0,61.0,94.0,2
20090601-M-Roland_Garros-R16-Roger_Federer-Tommy_Haas,20090601,M,Roland Garros,R16,Roger Federer,Tommy Haas,6-7 5-7 6-4 6-0 6-2,Roger Federer,Tommy Haas,64.0,98.0,1,63.0,94.0,3
20090604-W-Roland_Garros-SF-Dinara_Safina-Dominika_Cibulkova,20090604,W,Roland Garros,SF,Dinara Safina,Dominika Cibulkova,6-3 6-3,Dinara Safina,Dominika Cibulkova,73.0,65.0,7,66.0,95.0,1
20090630-W-Wimbledon-QF-Elena_Dementieva-Francesca_Schiavone,20090630,W,Wimbledon,QF,Elena Dementieva,Francesca Schiavone,6-2 6-2,Elena Dementieva,Francesca Schiavone,61.0,59.0,9,55.0,89.0,2
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,20090813,W,Cincinnati,R16,Kim Clijsters,Svetlana Kuznetsova,6-4 4-6 6-2,Kim Clijsters,Svetlana Kuznetsova,50.0,90.0,4,59.0,92.0,3
20090822-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal,20090822,M,Cincinnati Masters,SF,Novak Djokovic,Rafael Nadal,6-1 6-4,Novak Djokovic,Rafael Nadal,67.0,94.0,1,63.0,86.0,3
20090912-W-US_Open-SF-Kim_Clijsters-Serena_Williams,20090912,W,US Open,SF,Kim Clijsters,Serena Williams,6-4 7-5,Kim Clijsters,Serena Williams,69.0,89.0,2,56.0,90.0,3
20091011-M-Tokyo-F-Jo_Wilfried_Tsonga-Mikhail_Youzhny,20091011,M,Tokyo,F,Jo Wilfried Tsonga,Mikhail Youzhny,6-3 6-3,Jo Wilfried Tsonga,Mikhail Youzhny,75.0,100.0,0,70.0,100.0,0
20091025-M-Moscow-F-Mikhail_Youzhny-Janko_Tipsarevic,20091025,M,Moscow,F,Mikhail Youzhny,Janko Tipsarevic,6-7 6-0 6-4,Mikhail Youzhny,Janko Tipsarevic,68.0,100.0,0,62.0,95.0,2
20091114-M-Paris_Masters-SF-Radek_Stepanek-Gael_Monfils,20091114,M,Paris Masters,SF,Radek Stepanek,Gael Monfils,4-6 7-5 4-6,Gael Monfils,Radek Stepanek,59.0,91.0,4,61.0,100.0,0
20091128-M-Tour_Finals-SF-Roger_Federer-Nikolay_Davydenko,20091128,M,Tour Finals,SF,Roger Federer,Nikolay Davydenko,2-6 6-4 5-7,Nikolay Davydenko,Roger Federer,65.0,89.0,3,56.0,98.0,1
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,20100122,W,Australian Open,R32,Nadia Petrova,Kim Clijsters,6-0 6-1,Nadia Petrova,Kim Clijsters,61.0,100.0,0,58.0,71.0,4
20100124-M-Australian_Open-R16-Fernando_Verdasco-Nikolay_Davydenko,20100124,M,Australian Open,R16,Fernando Verdasco,Nikolay Davydenko,2-6 5-7 6-4 7-6 3-6,Nikolay Davydenko,Fernando Verdasco,57.0,70.0,20,62.0,92.0,5
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,20100131,M,Australian Open,F,Roger Federer,Andy Murray,6-3 6-4 7-6,Roger Federer,Andy Murray,68.0,97.0,1,59.0,91.0,4
20100502-W-Stuttgart-F-Samantha_Stosur-Justine_Henin,20100502,W,Stuttgart,F,Samantha Stosur,Justine Henin,4-6 6-2 1-6,Justine Henin,Samantha Stosur,55.0,94.0,2,65.0,86.0,4
20100613-M-Halle-F-Roger_Federer-Lleyton_Hewitt,20100613,M,Halle,F,Roger Federer,Lleyton Hewitt,6-3 6-7 4-6,Lleyton Hewitt,Roger Federer,60.0,98.0,1,62.0,92.0,3
20100621-M-Wimbledon-R128-Roger_Federer-Alejandro_Falla,20100621,M,Wimbledon,R128,Roger Federer,Alejandro Falla,5-7 4-6 6-4 7-6 6-0,Roger Federer,Alejandro Falla,59.0,89.0,7,60.0,97.0,2
20101003-M-Kuala_Lumpur-F-Andrey_Golubev-Mikhail_Youzhny,20101003,M,Kuala Lumpur,F,Andrey Golubev,Mikhail Youzhny,7-6 2-6 6-7,Mikhail Youzhny,Andrey Golubev,58.0,95.0,2,59.0,90.0,4
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,20101010,M,Shanghai Masters,QF,Robin Soderling,Roger Federer,1-6 1-6,Roger Federer,Robin Soderling,53.0,86.0,3,59.0,88.0,2
20101016-M-Shanghai_Masters-SF-Andy_Murray-Juan_Monaco,20101016,M,Shanghai Masters,SF,Andy Murray,Juan Monaco,6-4 6-1,Andy Murray,Juan Monaco,49.0,87.0,3,63.0,100.0,0
20101111-M-Paris_Masters-R16-Tomas_Berdych-Nikolay_Davydenko,20101111,M,Paris Masters,R16,Tomas Berdych,Nikolay Davydenko,6-4 6-7 0-6,Nikolay Davydenko,Tomas Berdych,49.0,91.0,4,67.0,85.0,5
20101111-M-Paris_Masters-SF-Roger_Federer-Gael_Monfils,20101111,M,Paris Masters,SF,Roger Federer,Gael Monfils,6-7 7-6 6-7,Gael Monfils,Roger Federer,62.0,98.0,1,61.0,90.0,5
20101112-M-Paris_Masters-F-Robin_Soderling-Gael_Monfils,20101112,M,Paris Masters,F,Robin Soderling,Gael Monfils,6-1 7-6,Robin Soderling,Gael Monfils,60.0,83.0,4,56.0,92.0,2
20110106-M-Doha-QF-Nikolay_Davydenko-Ivo_Karlovic,20110106,M,Doha,QF,Nikolay Davydenko,Ivo Karlovic,6-3 7-5,Nikolay Davydenko,Ivo Karlovic,80.0,85.0,2,74.0,79.0,3
20110107-M-Doha-SF-Nikolay_Davydenko-Rafael_Nadal,20110107,M,Doha,SF,Nikolay Davydenko,Rafael Nadal,6-3 6-2,Nikolay Davydenko,Rafael Nadal,66.0,89.0,2,67.0,95.0,1
20110114-W-Hobart-SF-Klara_Koukalova-Jarmila_Gajdosova,20110114,W,Hobart,SF,Klara Koukalova,Jarmila Gajdosova,3-6 2-6,Jarmila Gajdosova,Klara Koukalova,64.0,88.0,3,59.0,88.0,3
20110117-W-Australian_Open-R128-Caroline_Wozniacki-Gisela_Dulko,20110117,W,Australian Open,R128,Caroline Wozniacki,Gisela Dulko,6-3 6-4,Caroline Wozniacki,Gisela Dulko,64.0,89.0,3,66.0,83.0,4
20110120-M-Australian_Open-R64-Gilles_Simon-Roger_Federer,20110120,M,Australian Open,R64,Gilles Simon,Roger Federer,2-6 3-6 6-4 6-4 3-6,Roger Federer,Gilles Simon,57.0,93.0,5,61.0,98.0,1
20110121-W-Australian_Open-R32-Caroline_Wozniacki-Dominika_Cibulkova,20110121,W,Australian Open,R32,Caroline Wozniacki,Dominika Cibulkova,6-4 6-3,Caroline Wozniacki,Dominika Cibulkova,65.0,91.0,2,60.0,92.0,2
20110126-M-Australian_Open-QF-Roger_Federer-Stan_Wawrinka,20110126,M,Australian Open,QF,Roger Federer,Stan Wawrinka,6-1 6-3 6-3,Roger Federer,Stan Wawrinka,77.0,100.0,0,57.0,100.0,0
20110126-W-Australian_Open-QF-Agnieszka_Radwanska-Kim_Clijsters,20110126,W,Australian Open,QF,Agnieszka Radwanska,Kim Clijsters,3-6 6-7,Kim Clijsters,Agnieszka Radwanska,83.0,93.0,1,66.0,74.0,6
20110417-M-Monte_Carlo-F-David_Ferrer-Rafael_Nadal,20110417,M,Monte Carlo,F,David Ferrer,Rafael Nadal,4-6 5-7,Rafael Nadal,David Ferrer,47.0,95.0,2,60.0,91.0,3
20110501-M-Belgrade-F-Novak_Djokovic-Feliciano_Lopez,20110501,M,Belgrade,F,Novak Djokovic,Feliciano Lopez,7-6 6-2,Novak Djokovic,Feliciano Lopez,60.0,81.0,6,61.0,93.0,2
20110503-M-Madrid_Masters-R32-Roger_Federer-Feliciano_Lopez,20110503,M,Madrid Masters,R32,Roger Federer,Feliciano Lopez,7-6 6-7 7-6,Roger Federer,Feliciano Lopez,68.0,93.0,3,68.0,98.0,1
20110504-M-Madrid_Masters-R32-Novak_Djokovic-Kevin_Anderson,20110504,M,Madrid Masters,R32,Novak Djokovic,Kevin Anderson,6-3 6-4,Novak Djokovic,Kevin Anderson,71.0,88.0,2,61.0,100.0,0
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,20110603,M,Roland Garros,SF,Novak Djokovic,Roger Federer,6-7 3-6 6-3 6-7,Roger Federer,Novak Djokovic,67.0,96.0,2,64.0,96.0,2
20110606-M-Queens_Club-SF-Andy_Murray-Andy_Roddick,20110606,M,Queens Club,SF,Andy Murray,Andy Roddick,6-3 6-1,Andy Murray,Andy Roddick,56.0,100.0,0,83.0,88.0,1
20110625-W-Wimbledon-R32-Caroline_Wozniacki-Jarmila_Gajdosova,20110625,W,Wimbledon,R32,Caroline Wozniacki,Jarmila Gajdosova,6-3 6-2,Caroline Wozniacki,Jarmila Gajdosova,70.0,100.0,0,53.0,96.0,1
20110701-M-Wimbledon-SF-Andy_Murray-Rafael_Nadal,20110701,M,Wimbledon,SF,Andy Murray,Rafael Nadal,7-5 2-6 2-6 4-6,Rafael Nadal,Andy Murray,59.0,89.0,5,68.0,97.0,1
20110813-M-Canada_Masters-SF-Novak_Djokovic-Jo_Wilfried_Tsonga,20110813,M,Canada Masters,SF,Novak Djokovic,Jo Wilfried Tsonga,6-4 3-0,Novak Djokovic,Jo Wilfried Tsonga,72.0,100.0,0,67.0,85.0,2
20110901-M-US_Open-R64-Novak_Djokovic-Carlos_Berlocq,20110901,M,US Open,R64,Novak Djokovic,Carlos Berlocq,6-0 6-0 6-2,Novak Djokovic,Carlos Berlocq,66.0,100.0,0,67.0,73.0,6
20110909-M-US_Open-QF-Andy_Roddick-Rafael_Nadal,20110909,M,US Open,QF,Andy Roddick,Rafael Nadal,2-6 1-6 3-6,Rafael Nadal,Andy Roddick,59.0,89.0,3,67.0,95.0,1
20110909-M-US_Open-QF-Jo_Wilfried_Tsonga-Roger_Federer,20110909,M,US Open,QF,Jo Wilfried Tsonga,Roger Federer,4-6 3-6 3-6,Roger Federer,Jo Wilfried Tsonga,53.0,93.0,3,71.0,92.0,2
20111030-M-Vienna-F-Juan_Martin_Del_Potro-Jo_Wilfried_Tsonga,20111030,M,Vienna,F,Juan Martin Del Potro,Jo Wilfried Tsonga,7-6 3-6 4-6,Jo Wilfried Tsonga,Juan Martin Del Potro,64.0,95.0,2,59.0,87.0,5
20120122-M-Australian_Open-R16-Novak_Djokovic-Lleyton_Hewitt,20120122,M,Australian Open,R16,Novak Djokovic,Lleyton Hewitt,6-1 6-3 4-6 6-3,Novak Djokovic,Lleyton Hewitt,62.0,92.0,3,54.0,89.0,6
20120126-W-Australian_Open-SF-Petra_Kvitova-Maria_Sharapova,20120126,W,Australian Open,SF,Petra Kvitova,Maria Sharapova,2-6 6-3 4-6,Maria Sharapova,Petra Kvitova,59.0,87.0,4,66.0,70.0,10
20120226-M-Memphis-F-Milos_Raonic-Jurgen_Melzer,20120226,M,Memphis,F,Milos Raonic,Jurgen Melzer,5-7 6-7,Jurgen Melzer,Milos Raonic,63.0,89.0,3,64.0,93.0,2
20120304-M-Acapulco-F-David_Ferrer-Fernando_Verdasco,20120304,M,Acapulco,F,David Ferrer,Fernando Verdasco,6-1 6-2,David Ferrer,Fernando Verdasco,64.0,93.0,1,76.0,67.0,4
20120401-W-Miami-F-Agnieszka_Radwanska-Maria_Sharapova,20120401,W,Miami,F,Agnieszka Radwanska,Maria Sharapova,7-5 6-4,Agnieszka Radwanska,Maria Sharapova,70.0,100.0,0,72.0,100.0,0
20120422-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal,20120422,M,Monte Carlo Masters,F,Novak Djokovic,Rafael Nadal,3-6 1-6,Rafael Nadal,Novak Djokovic,63.0,100.0,0,68.0,92.0,1
20120429-W-Stuttgart-F-Maria_Sharapova-Victoria_Azarenka,20120429,W,Stuttgart,F,Maria Sharapova,Victoria Azarenka,6-1 6-4,Maria Sharapova,Victoria Azarenka,66.0,85.0,3,59.0,78.0,5
20120510-M-Madrid_Masters-R16-Roger_Federer-Richard_Gasquet,20120510,M,Madrid Masters,R16,Roger Federer,Richard Gasquet,6-3 6-2,Roger Federer,Richard Gasquet,69.0,100.0,0,63.0,81.0,3
20120519-M-Rome_Masters-SF-Roger_Federer-Novak_Djokovic,20120519,M,Rome Masters,SF,Roger Federer,Novak Djokovic,2-6 6-7,Novak Djokovic,Roger Federer,49.0,100.0,0,58.0,96.0,1
20120624-M-Eastbourne-F-Andy_Roddick-Andreas_Seppi,20120624,M,Eastbourne,F,Andy Roddick,Andreas Seppi,6-3 6-2,Andy Roddick,Andreas Seppi,71.0,87.0,2,74.0,93.0,1
20120705-M-Wimbledon-QF-Roger_Federer-Mikhail_Youzhny,20120705,M,Wimbledon,QF,Roger Federer,Mikhail Youzhny,6-1 6-2 6-2,Roger Federer,Mikhail Youzhny,62.0,100.0,0,67.0,93.0,2
20120728-M-Kitzbuhel-F-Robin_Haase-Philipp_Kohlschreiber,20120728,M,Kitzbuhel,F,Robin Haase,Philipp Kohlschreiber,6-7 6-3 6-2,Robin Haase,Philipp Kohlschreiber,58.0,86.0,6,67.0,91.0,3
20120728-M-Olympics-R64-Roger_Federer-Alejandro_Falla,20120728,M,Olympics,R64,Roger Federer,Alejandro Falla,6-3 5-7 6-3,Roger Federer,Alejandro Falla,62.0,97.0,1,72.0,100.0,0
20120729-W-Olympics-R64-Agnieszka_Radwanska-Julia_Goerges,20120729,W,Olympics,R64,Agnieszka Radwanska,Julia Goerges,5-7 7-6 4-6,Julia Goerges,Agnieszka Radwanska,75.0,96.0,1,58.0,96.0,2
20120730-W-Olympics-R64-Maria_Sharapova-Shahar_Peer,20120730,W,Olympics,R64,Maria Sharapova,Shahar Peer,6-2 6-0,Maria Sharapova,Shahar Peer,63.0,87.0,2,58.0,75.0,5
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,20120731,M,Olympics,R32,Novak Djokovic,Andy Roddick,6-2 6-1,Novak Djokovic,Andy Roddick,67.0,100.0,0,60.0,94.0,1
20120802-M-Olympics-QF-John_Isner-Roger_Federer,20120802,M,Olympics,QF,John Isner,Roger Federer,4-6 6-7,Roger Federer,John Isner,69.0,95.0,1,63.0,96.0,1
20120805-M-Olympics-BR-Novak_Djokovic-Juan_Martin_Del_Potro,20120805,M,Olympics,BR,Novak Djokovic,Juan Martin Del Potro,5-7 4-6,Juan Martin Del Potro,Novak Djokovic,74.0,100.0,0,65.0,100.0,0
20120813-M-Cincinnati_Masters-R64-Alexandr_Dolgopolov-Nikolay_Davydenko,20120813,M,Cincinnati Masters,R64,Alexandr Dolgopolov,Nikolay Davydenko,1-6 1-6,Nikolay Davydenko,Alexandr Dolgopolov,51.0,85.0,4,64.0,92.0,1
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,20120818,M,Cincinnati Masters,F,Novak Djokovic,Roger Federer,0-6 6-7,Roger Federer,Novak Djokovic,57.0,81.0,5,59.0,96.0,1
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,20120829,W,US Open,R64,Maria Sharapova,Lourdes Dominguez Lino,6-0 6-1,Maria Sharapova,Lourdes Dominguez Lino,62.0,73.0,4,54.0,94.0,1
20120905-M-US_Open-R16-Andy_Roddick-Juan_Martin_Del_Potro,20120905,M,US Open,R16,Andy Roddick,Juan Martin Del Potro,7-6 6-7 2-6 4-6,Juan Martin Del Potro,Andy Roddick,65.0,87.0,6,72.0,97.0,1
20121007-W-Beijing-F-Maria_Sharapova-Victoria_Azarenka,20121007,W,Beijing,F,Maria Sharapova,Victoria Azarenka,3-6 1-6,Victoria Azarenka,Maria Sharapova,66.0,63.0,7,73.0,75.0,4
