match,tournament,round,date,completed,log_reg_prob,rf_prob,ens_prob,log_reg_ml_p1,log_reg_ml_p2,rf_ml_p1,rf_ml_p2,ens_ml_p1,ens_ml_p2,log_reg_dec_p1,log_reg_dec_p2,rf_dec_p1,rf_dec_p2,ens_dec_p1,ens_dec_p2
67,Rotterdam,SF,2025-02-03,True,0.6641722561417458,0.9,0.8764172256141747,-198,198,-900,900,-709,709,1.5056,2.9777,1.1111,10.0,1.141,8.0917
68,Rotterdam,QF,2025-02-03,True,0.7009491513511614,0.7647106017191977,0.7583344566823941,-234,234,-325,325,-314,314,1.4266,3.3439,1.3077,4.2501,1.3187,4.138
69,Rotterdam,R16,2025-02-03,True,0.8031964862906615,0.9102334473512833,0.8995297512452212,-408,408,-1014,1014,-895,895,1.245,5.0812,1.0986,11.14,1.1117,9.9532
70,Rotterdam,R32,2025-02-03,True,0.7162085164560746,0.91,0.8906208516456076,-252,252,-1011,1011,-814,814,1.3962,3.5237,1.0989,11.1111,1.1228,9.1425
71,Australian Open,QF,2025-01-13,True,0.6332287438829752,0.28,0.3153228743882976,-173,173,257,-257,217,-217,1.5792,2.7265,3.5714,1.3889,3.1714,1.4605
72,Australian Open,R16,2025-01-13,True,0.7981757222041619,0.8512878878719141,0.8459766713051389,-395,395,-572,572,-549,549,1.2529,4.9548,1.1747,6.7244,1.1821,6.4925
73,Australian Open,R32,2025-01-13,True,0.6229407001609897,0.85,0.827294070016099,-165,165,-567,567,-479,479,1.6053,2.6521,1.1765,6.6667,1.2088,5.7902
74,Australian Open,R64,2025-01-13,True,0.6020405210287899,0.87,0.843204052102879,-151,151,-669,669,-538,538,1.661,2.5128,1.1494,7.6923,1.186,6.3777
75,Australian Open,R128,2025-01-13,True,0.7501079867720442,0.9347106017191977,0.9162503402244824,-300,300,-1432,1432,-1094,1094,1.3331,4.0017,1.0698,15.3164,1.0914,11.9403
76,Davis Cup Finals QF: NED vs ESP,RR,2024-11-19,True,0.7573577482623118,0.9061441656170315,0.8912655238815596,-312,312,-965,965,-820,820,1.3204,4.1213,1.1036,10.6546,1.122,9.1967
77,Tour Finals,RR,2024-11-11,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
78,Tour Finals,RR,2024-11-11,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
79,Tour Finals,RR,2024-11-11,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
129,Paris Masters,QF,2025-10-27,True,0.5966555704407368,0.86,0.8336655570440737,-148,148,-614,614,-501,501,1.676,2.4793,1.1628,7.1429,1.1995,6.012
130,Paris Masters,R16,2025-10-27,True,0.6987848496884642,0.8,0.7898784849688465,-232,232,-400,400,-376,376,1.4311,3.3199,1.25,5.0,1.266,4.7592
131,Paris Masters,R32,2025-10-27,True,0.7482655007366447,0.94,0.9208265500736644,-297,297,-1567,1567,-1163,1163,1.3364,3.9724,1.0638,16.6667,1.086,12.6305
133,Vienna,SF,2025-10-20,True,0.5727293977704038,0.52,0.5252729397770404,-134,134,-108,108,-111,111,1.746,2.3404,1.9231,2.0833,1.9038,2.1065
134,Vienna,QF,2025-10-20,True,0.6847414571835333,0.7,0.6984741457183533,-217,217,-233,233,-232,232,1.4604,3.172,1.4286,3.3333,1.4317,3.3165
135,Vienna,R16,2025-10-20,True,0.7170873627332752,0.9,0.8817087362733276,-253,253,-900,900,-745,745,1.3945,3.5347,1.1111,10.0,1.1342,8.4537
136,Vienna,R32,2025-10-20,True,0.6617999351724746,0.89,0.8671799935172475,-196,196,-809,809,-653,653,1.511,2.9568,1.1236,9.0909,1.1532,7.529
137,Shanghai Masters,R32,2025-10-01,True,0.6349321599859057,0.23,0.2704932159985906,-174,174,335,-335,270,-270,1.575,2.7392,4.3478,1.2987,3.697,1.3708
138,Shanghai Masters,R64,2025-10-01,True,0.6303718723351585,0.84,0.8190371872335158,-171,171,-525,525,-453,453,1.5864,2.7054,1.1905,6.25,1.2209,5.526
139,Beijing,QF,2025-09-25,True,0.6140669797308813,0.19,0.23240669797308816,-159,159,426,-426,330,-330,1.6285,2.5911,5.2632,1.2346,4.3028,1.3028
140,Beijing,R16,2025-09-25,True,0.6909966679371394,0.9,0.879099666793714,-224,224,-900,900,-727,727,1.4472,3.2362,1.1111,10.0,1.1375,8.2713
141,Beijing,R32,2025-09-25,True,0.7498946263069982,0.9,0.8849894626306999,-300,300,-900,900,-769,769,1.3335,3.9983,1.1111,10.0,1.13,8.6949
142,Laver Cup,RR,2025-09-19,True,0.62764361055593,0.2,0.24276436105559301,-169,169,400,-400,312,-312,1.5933,2.6856,5.0,1.25,4.1192,1.3206
143,Laver Cup,RR,2025-09-19,True,0.5634531606307946,0.25,0.28134531606307944,-129,129,300,-300,255,-255,1.7748,2.2907,4.0,1.3333,3.5544,1.3915
144,US Open,R32,2025-08-25,True,0.637304831128293,0.2,0.2437304831128293,-176,176,400,-400,310,-310,1.5691,2.7571,5.0,1.25,4.1029,1.3223
145,US Open,R64,2025-08-25,True,0.6785044534590345,0.94,0.9138504453459034,-211,211,-1567,1567,-1061,1061,1.4738,3.1105,1.0638,16.6667,1.0943,11.6077
146,US Open,R128,2025-08-25,True,0.6711920666499284,0.93,0.9041192066649929,-204,204,-1329,1329,-943,943,1.4899,3.0413,1.0753,14.2857,1.106,10.4296
148,Cincinnati Masters,QF,2025-08-07,True,0.6655094822619032,0.65,0.6515509482261904,-199,199,-186,186,-187,187,1.5026,2.9896,1.5385,2.8571,1.5348,2.8699
149,Cincinnati Masters,R16,2025-08-07,True,0.6149749291175326,0.9,0.8714974929117533,-160,160,-900,900,-678,678,1.6261,2.5972,1.1111,10.0,1.1475,7.7819
150,Cincinnati Masters,R32,2025-08-07,True,0.7257030909469935,0.73,0.7295703090946993,-265,265,-270,270,-270,270,1.378,3.6457,1.3699,3.7037,1.3707,3.6978
151,Cincinnati Masters,R64,2025-08-07,True,0.7029563086022211,0.84,0.8262956308602221,-237,237,-525,525,-476,476,1.4226,3.3665,1.1905,6.25,1.2102,5.7569
152,Canada Masters,SF,2025-07-27,True,0.6584020101275974,0.24,0.28184020101275975,-193,193,317,-317,255,-255,1.5188,2.9274,4.1667,1.3158,3.5481,1.3924
153,Canada Masters,QF,2025-07-27,True,0.6669897874476491,0.95,0.9216989787447649,-200,200,-1900,1900,-1177,1177,1.4993,3.0029,1.0526,20.0,1.085,12.7712
154,Canada Masters,R16,2025-07-27,True,0.5869631315229457,0.9,0.8686963131522947,-142,142,-900,900,-662,662,1.7037,2.4211,1.1111,10.0,1.1512,7.6159
155,Canada Masters,R32,2025-07-27,True,0.7170873627332752,0.98,0.9537087362733275,-253,253,-4900,4900,-2060,2060,1.3945,3.5347,1.0204,50.0,1.0485,21.6023
156,Canada Masters,R64,2025-07-27,True,0.6421946675621506,0.59,0.5952194667562151,-179,179,-144,144,-147,147,1.5572,2.7948,1.6949,2.439,1.6801,2.4705
157,Wimbledon,R128,2025-06-30,True,0.6618363890380932,0.35,0.38118363890380935,-196,196,186,-186,162,-162,1.5109,2.9571,2.8571,1.5385,2.6234,1.616
158,Halle,SF,2025-06-16,True,0.6625029576645958,0.19,0.2372502957664596,-196,196,426,-426,321,-321,1.5094,2.963,5.2632,1.2346,4.215,1.311
159,Halle,QF,2025-06-16,True,0.7707888879512002,0.96,0.94107888879512,-336,336,-2400,2400,-1597,1597,1.2974,4.3628,1.0417,25.0,1.0626,16.9718
160,Halle,R16,2025-06-16,True,0.7391975754741713,0.951821001329198,0.9305586587436953,-283,283,-1976,1976,-1340,1340,1.3528,3.8343,1.0506,20.7559,1.0746,14.4006
161,Halle,R32,2025-06-16,True,0.713854820393282,0.93,0.9083854820393282,-249,249,-1329,1329,-992,992,1.4008,3.4947,1.0753,14.2857,1.1009,10.9153
162,Stuttgart,F,2025-06-09,True,0.6269771861630788,0.23,0.2696977186163079,-168,168,335,-335,271,-271,1.595,2.6808,4.3478,1.2987,3.7079,1.3693
163,Stuttgart,SF,2025-06-09,True,0.7333654286093311,0.57,0.5863365428609331,-275,275,-133,133,-142,142,1.3636,3.7505,1.7544,2.3256,1.7055,2.4174
164,Stuttgart,QF,2025-06-09,True,0.6896979666384382,0.81,0.7979697966638439,-222,222,-426,426,-395,395,1.4499,3.2227,1.2346,5.2632,1.2532,4.9498
165,Stuttgart,R16,2025-06-09,True,0.7116596984420624,0.8191724268079806,0.8084211539713888,-247,247,-453,453,-422,422,1.4052,3.4681,1.2207,5.5301,1.237,5.2198
166,Roland Garros,QF,2025-05-26,True,0.6628848103458926,0.72,0.7142884810345893,-197,197,-257,257,-250,250,1.5086,2.9663,1.3889,3.5714,1.4,3.5
167,Roland Garros,R16,2025-05-26,True,0.6612195414335007,0.9,0.8761219541433501,-195,195,-900,900,-707,707,1.5124,2.9518,1.1111,10.0,1.1414,8.0725
168,Roland Garros,R32,2025-05-26,True,0.6459371001433283,0.86,0.8385937100143328,-182,182,-614,614,-520,520,1.5481,2.8244,1.1628,7.1429,1.1925,6.1955
169,Roland Garros,R64,2025-05-26,True,0.6854080258100359,0.9,0.8785408025810036,-218,218,-900,900,-723,723,1.459,3.1787,1.1111,10.0,1.1383,8.2332
170,Roland Garros,R128,2025-05-26,True,0.6459246437318229,0.76,0.7485924643731824,-182,182,-317,317,-298,298,1.5482,2.8243,1.3158,4.1667,1.3358,3.9776
171,Hamburg,R16,2025-05-18,True,0.7482655007366447,0.8547106017191978,0.8440660916209425,-297,297,-588,588,-541,541,1.3364,3.9724,1.17,6.8828,1.1847,6.413
172,Hamburg,R32,2025-05-18,True,0.6795220544783118,0.91,0.8869522054478313,-212,212,-1011,1011,-785,785,1.4716,3.1203,1.0989,11.1111,1.1275,8.8458
180,Munich,F,2025-04-14,True,0.6987540293999419,0.88,0.8618754029399942,-232,232,-733,733,-624,624,1.4311,3.3195,1.1364,8.3333,1.1603,7.2398
181,Munich,SF,2025-04-14,True,0.637304831128293,0.81,0.7927304831128293,-176,176,-426,426,-382,382,1.5691,2.7571,1.2346,5.2632,1.2615,4.8246
182,Munich,QF,2025-04-14,True,0.5935797203195712,0.71,0.6983579720319572,-146,146,-245,245,-232,232,1.6847,2.4605,1.4085,3.4483,1.4319,3.3152
183,Munich,R16,2025-04-14,True,0.6492523813811353,0.83,0.8119252381381136,-185,185,-488,488,-432,432,1.5402,2.8511,1.2048,5.8824,1.2316,5.317
184,Munich,R32,2025-04-14,True,0.6524137739791476,0.85,0.8302413773979148,-188,188,-567,567,-489,489,1.5328,2.877,1.1765,6.6667,1.2045,5.8907
25246,United Cup,RR,2026-01-02,True,0.637304831128293,0.28,0.31573048311282936,-176,176,257,-257,217,-217,1.5691,2.7571,3.5714,1.3889,3.1673,1.4614
25247,United Cup,RR,2026-01-02,True,0.7138703995787148,0.65,0.6563870399578715,-249,249,-186,186,-191,191,1.4008,3.4949,1.5385,2.8571,1.5235,2.9103
25248,Davis Cup Finals SF: ESP vs GER,RR,2025-11-22,True,0.7045522263077567,0.95,0.9254552226307756,-238,238,-1900,1900,-1241,1241,1.4193,3.3847,1.0526,20.0,1.0805,13.4148
25249,Davis Cup Finals QF: ARG vs GER,RR,2025-11-20,True,0.7030439702283442,0.94,0.9163043970228344,-237,237,-1567,1567,-1095,1095,1.4224,3.3675,1.0638,16.6667,1.0913,11.9481
25251,Tour Finals,RR,2025-11-09,True,0.6643733993279805,0.89,0.8674373399327981,-198,198,-809,809,-654,654,1.5052,2.9795,1.1236,9.0909,1.1528,7.5436
25252,Tour Finals,RR,2025-11-09,True,0.552572025207968,0.27,0.2982572025207968,-123,123,270,-270,235,-235,1.8097,2.235,3.7037,1.3699,3.3528,1.425
210,Paris Masters,R16,2025-10-27,True,0.6573535888197978,0.55,0.5607353588819798,-192,192,-122,122,-128,128,1.5213,2.9185,1.8182,2.2222,1.7834,2.2765
211,Paris Masters,R32,2025-10-27,True,0.7482655007366447,0.96,0.9388265500736644,-297,297,-2400,2400,-1535,1535,1.3364,3.9724,1.0417,25.0,1.0652,16.347
212,Basel,R16,2025-10-20,True,0.6669897874476491,0.78,0.768698978744765,-200,200,-355,355,-332,332,1.4993,3.0029,1.2821,4.5455,1.3009,4.3234
213,Basel,R32,2025-10-20,True,0.6557773382115869,0.85,0.8305777338211587,-191,191,-567,567,-490,490,1.5249,2.9051,1.1765,6.6667,1.204,5.9024
214,Shanghai Masters,R32,2025-10-01,True,0.7939004267057965,0.27,0.3223900426705797,-385,385,270,-270,210,-210,1.2596,4.852,3.7037,1.3699,3.1018,1.4758
215,Shanghai Masters,R64,2025-10-01,True,0.7247365830436696,0.76,0.756473658304367,-263,263,-317,317,-311,311,1.3798,3.6329,1.3158,4.1667,1.3219,4.1063
225,US Open,QF,2025-08-25,True,0.6524137739791476,0.74,0.7312413773979148,-188,188,-285,285,-272,272,1.5328,2.877,1.3514,3.8462,1.3675,3.7208
226,US Open,R16,2025-08-25,True,0.7415760187313651,0.84,0.8301576018731365,-287,287,-525,525,-489,489,1.3485,3.8696,1.1905,6.25,1.2046,5.8878
227,US Open,R32,2025-08-25,True,0.6987540293999419,0.97,0.9428754029399942,-232,232,-3233,3233,-1651,1651,1.4311,3.3195,1.0309,33.3333,1.0606,17.5056
228,US Open,R64,2025-08-25,True,0.7310056678093909,0.92,0.9011005667809392,-272,272,-1150,1150,-911,911,1.368,3.7176,1.087,12.5,1.1098,10.1113
229,US Open,R128,2025-08-25,True,0.7450490603143219,0.84,0.8305049060314322,-292,292,-525,525,-490,490,1.3422,3.9223,1.1905,6.25,1.2041,5.8999
230,Cincinnati Masters,R16,2025-08-07,True,0.7310056678093909,0.3,0.34310056678093914,-272,272,233,-233,191,-191,1.368,3.7176,3.3333,1.4286,2.9146,1.5223
231,Cincinnati Masters,R32,2025-08-07,True,0.7758478144089224,0.890598079161816,0.8791230526865266,-346,346,-814,814,-727,727,1.2889,4.4613,1.1228,9.1406,1.1375,8.2729
232,Cincinnati Masters,R64,2025-08-07,True,0.6987540293999419,0.93,0.9068754029399942,-232,232,-1329,1329,-974,974,1.4311,3.3195,1.0753,14.2857,1.1027,10.7383
233,Canada Masters,SF,2025-07-27,True,0.6745655450234067,0.13,0.18445655450234066,-207,207,669,-669,442,-442,1.4824,3.0728,7.6923,1.1494,5.4213,1.2262
234,Canada Masters,QF,2025-07-27,True,0.6635801197912614,0.9,0.8763580119791262,-197,197,-900,900,-709,709,1.507,2.9725,1.1111,10.0,1.1411,8.0879
235,Canada Masters,R16,2025-07-27,True,0.6795220544783118,0.87,0.8509522054478312,-212,212,-669,669,-571,571,1.4716,3.1203,1.1494,7.6923,1.1752,6.7093
236,Canada Masters,R32,2025-07-27,True,0.7450490603143219,0.95,0.9295049060314322,-292,292,-1900,1900,-1319,1319,1.3422,3.9223,1.0526,20.0,1.0758,14.1854
237,Canada Masters,R64,2025-07-27,True,0.7310056678093909,0.9091896604057714,0.8913712611461334,-272,272,-1001,1001,-821,821,1.368,3.7176,1.0999,11.012,1.1219,9.2057
238,Washington,QF,2025-07-21,True,0.7192824846844947,0.281821001329198,0.3255671496647277,-256,256,255,-255,207,-207,1.3903,3.5623,3.5484,1.3924,3.0716,1.4827
239,Washington,R16,2025-07-21,True,0.7285636653673885,0.71,0.7118563665367389,-268,268,-245,245,-247,247,1.3726,3.6841,1.4085,3.4483,1.4048,3.4705
240,Washington,R32,2025-07-21,True,0.7162085164560746,0.97,0.9446208516456075,-252,252,-3233,3233,-1706,1706,1.3962,3.5237,1.0309,33.3333,1.0586,18.0573
251,Queen's Club,R32,2025-06-16,True,0.7257030909469935,0.25437341235042854,0.301506380210085,-265,265,293,-293,232,-232,1.378,3.6457,3.9312,1.3412,3.3167,1.4317
256,Roland Garros,R128,2025-05-26,True,0.6528700589364629,0.23,0.2722870058936463,-188,188,335,-335,267,-267,1.5317,2.8808,4.3478,1.2987,3.6726,1.3742
257,Geneva,QF,2025-05-18,True,0.6987848496884642,0.66,0.6638784849688465,-232,232,-194,194,-198,198,1.4311,3.3199,1.5152,2.9412,1.5063,2.9751
258,Geneva,R16,2025-05-18,True,0.6722042986748187,0.86,0.8412204298674819,-205,205,-614,614,-530,530,1.4876,3.0507,1.1628,7.1429,1.1887,6.298
259,Rome Masters,R64,2025-05-07,True,0.6745655450234067,0.24,0.28345655450234064,-207,207,317,-317,253,-253,1.4824,3.0728,4.1667,1.3158,3.5279,1.3956
260,Madrid Masters,R16,2025-04-23,True,0.6421946675621506,0.71,0.703219466756215,-179,179,-245,245,-237,237,1.5572,2.7948,1.4085,3.4483,1.422,3.3695
261,Madrid Masters,R32,2025-04-23,True,0.683724333680591,0.8,0.7883724333680592,-216,216,-400,400,-373,373,1.4626,3.1618,1.25,5.0,1.2684,4.7253
262,Madrid Masters,R64,2025-04-23,True,0.6552313052850509,0.85,0.8305231305285051,-190,190,-567,567,-490,490,1.5262,2.9005,1.1765,6.6667,1.2041,5.9005
263,Miami Masters,SF,2025-03-19,True,0.6524137739791476,0.31,0.34424137739791477,-188,188,223,-223,190,-190,1.5328,2.877,3.2258,1.4493,2.9049,1.525
264,Miami Masters,QF,2025-03-19,True,0.6524137739791476,0.83,0.8122413773979148,-188,188,-488,488,-433,433,1.5328,2.877,1.2048,5.8824,1.2312,5.326
265,Miami Masters,R16,2025-03-19,True,0.6524137739791476,0.86,0.8392413773979148,-188,188,-614,614,-522,522,1.5328,2.877,1.1628,7.1429,1.1916,6.2205
266,Miami Masters,R32,2025-03-19,True,0.6229625115739863,0.87,0.8452962511573987,-165,165,-669,669,-546,546,1.6052,2.6523,1.1494,7.6923,1.183,6.464
267,Miami Masters,R64,2025-03-19,True,0.683724333680591,0.84,0.8243724333680591,-216,216,-525,525,-469,469,1.4626,3.1618,1.1905,6.25,1.213,5.6939
268,Indian Wells Masters,R16,2025-03-05,True,0.637304831128293,0.26526788003076135,0.30247157514051454,-176,176,277,-277,231,-231,1.5691,2.7571,3.7698,1.361,3.3061,1.4336
269,Indian Wells Masters,R32,2025-03-05,True,0.7450490603143219,0.93,0.9115049060314323,-292,292,-1329,1329,-1030,1030,1.3422,3.9223,1.0753,14.2857,1.0971,11.3001
270,Indian Wells Masters,R64,2025-03-05,True,0.7030439702283442,0.94,0.9163043970228344,-237,237,-1567,1567,-1095,1095,1.4224,3.3675,1.0638,16.6667,1.0913,11.9481
271,Delray Beach,QF,2025-02-10,True,0.6987540293999419,0.19,0.2408754029399942,-232,232,426,-426,315,-315,1.4311,3.3195,5.2632,1.2346,4.1515,1.3173
272,Delray Beach,R16,2025-02-10,True,0.6937975199450369,0.79,0.7803797519945037,-227,227,-376,376,-355,355,1.4413,3.2658,1.2658,4.7619,1.2814,4.5533
273,Dallas,R16,2025-02-03,True,0.6987540293999419,0.7110017060687303,0.7097769384018514,-232,232,-246,246,-245,245,1.4311,3.3195,1.4065,3.4602,1.4089,3.4456
274,Dallas,R32,2025-02-03,True,0.6987540293999419,0.91,0.8888754029399942,-232,232,-1011,1011,-800,800,1.4311,3.3195,1.0989,11.1111,1.125,8.9989
275,Australian Open,R32,2025-01-13,True,0.5807200464408814,0.28,0.3100720046440882,-139,139,257,-257,223,-223,1.722,2.385,3.5714,1.3889,3.2251,1.4494
276,Australian Open,R64,2025-01-13,True,0.7257030909469935,0.93,0.9095703090946994,-265,265,-1329,1329,-1006,1006,1.378,3.6457,1.0753,14.2857,1.0994,11.0583
277,United Cup,F,2024-12-27,True,0.7622379364954928,0.5330509323913152,0.555969632801733,-321,321,-114,114,-125,125,1.3119,4.2059,1.876,2.1416,1.7987,2.2521
278,United Cup,SF,2024-12-27,True,0.7622379364954928,0.5330509323913152,0.555969632801733,-321,321,-114,114,-125,125,1.3119,4.2059,1.876,2.1416,1.7987,2.2521
279,United Cup,QF,2024-12-27,True,0.7622379364954928,0.5330509323913152,0.555969632801733,-321,321,-114,114,-125,125,1.3119,4.2059,1.876,2.1416,1.7987,2.2521
280,United Cup,RR,2024-12-27,True,0.7622379364954928,0.5330509323913152,0.555969632801733,-321,321,-114,114,-125,125,1.3119,4.2059,1.876,2.1416,1.7987,2.2521
281,United Cup,RR,2024-12-27,True,0.6315135948469479,0.84,0.8191513594846948,-171,171,-525,525,-453,453,1.5835,2.7138,1.1905,6.25,1.2208,5.5295
282,Davis Cup Finals QF: USA vs AUS,RR,2024-11-21,True,0.7768756358495942,0.88,0.8696875635849595,-348,348,-733,733,-667,667,1.2872,4.4818,1.1364,8.3333,1.1498,7.6739
570,Tour Finals,RR,2024-11-11,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
571,Tour Finals,RR,2024-11-11,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
572,Tour Finals,RR,2024-11-11,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
835,Wimbledon,R64,2025-06-30,True,0.6524137739791476,0.23,0.27224137739791476,-188,188,335,-335,267,-267,1.5328,2.877,4.3478,1.2987,3.6732,1.3741
836,Wimbledon,R128,2025-06-30,True,0.7486860852279426,0.92,0.9028686085227944,-298,298,-1150,1150,-930,930,1.3357,3.9791,1.087,12.5,1.1076,10.2953
80,Athens,QF,2025-11-02,True,0.6655772971841254,0.96,0.9305577297184126,-199,199,-2400,2400,-1340,1340,1.5025,2.9902,1.0417,25.0,1.0746,14.4005
81,Athens,R16,2025-11-02,True,0.6210485882899961,0.87,0.8451048588289997,-164,164,-669,669,-546,546,1.6102,2.6389,1.1494,7.6923,1.1833,6.456
82,Shanghai Masters,SF,2025-10-01,True,0.6547289169037873,0.23,0.27247289169037875,-190,190,335,-335,267,-267,1.5273,2.8963,4.3478,1.2987,3.6701,1.3745
83,Shanghai Masters,QF,2025-10-01,True,0.6601711201257012,0.95,0.9210171120125701,-194,194,-1900,1900,-1166,1166,1.5148,2.9427,1.0526,20.0,1.0858,12.661
84,Shanghai Masters,R16,2025-10-01,True,0.6654218206357799,0.73,0.723542182063578,-199,199,-270,270,-262,262,1.5028,2.9888,1.3699,3.7037,1.3821,3.6172
85,Shanghai Masters,R32,2025-10-01,True,0.6303718723351585,0.89,0.8640371872335159,-171,171,-809,809,-635,635,1.5864,2.7054,1.1236,9.0909,1.1574,7.355
86,Shanghai Masters,R64,2025-10-01,True,0.6554947308524733,0.72,0.7135494730852474,-190,190,-257,257,-249,249,1.5256,2.9027,1.3889,3.5714,1.4014,3.491
109,Madrid Masters,R64,2025-04-23,True,0.6575464482096908,0.69,0.686754644820969,-192,192,-223,223,-219,219,1.5208,2.9201,1.4493,3.2258,1.4561,3.1924
110,Monte Carlo Masters,R32,2025-04-07,True,0.7388676371747238,0.29,0.3348867637174724,-283,283,245,-245,199,-199,1.3534,3.8295,3.4483,1.4085,2.9861,1.5035
111,Miami Masters,F,2025-03-19,True,0.6294639229485073,0.29,0.3239463922948507,-170,170,245,-245,209,-209,1.5887,2.6988,3.4483,1.4085,3.0869,1.4792
112,Miami Masters,SF,2025-03-19,True,0.637304831128293,0.56,0.5677304831128294,-176,176,-127,127,-131,131,1.5691,2.7571,1.7857,2.2727,1.7614,2.3134
113,Miami Masters,QF,2025-03-19,True,0.6573535888197978,0.81,0.7947353588819799,-192,192,-426,426,-387,387,1.5213,2.9185,1.2346,5.2632,1.2583,4.8718
114,Miami Masters,R16,2025-03-19,True,0.6396199740529327,0.88,0.8559619974052933,-177,177,-733,733,-594,594,1.5634,2.7748,1.1364,8.3333,1.1683,6.9426
115,Miami Masters,R32,2025-03-19,True,0.6396199740529327,0.87,0.8469619974052933,-177,177,-669,669,-553,553,1.5634,2.7748,1.1494,7.6923,1.1807,6.5343
116,Miami Masters,R64,2025-03-19,True,0.7037413591433692,0.91,0.889374135914337,-238,238,-1011,1011,-804,804,1.421,3.3754,1.0989,11.1111,1.1244,9.0395
217,Tokyo,SF,2025-09-24,True,0.7939004267057965,0.92,0.9073900426705798,-385,385,-1150,1150,-980,980,1.2596,4.852,1.087,12.5,1.1021,10.798
218,Tokyo,QF,2025-09-24,True,0.7310056678093909,0.91,0.8921005667809392,-272,272,-1011,1011,-827,827,1.368,3.7176,1.0989,11.1111,1.1209,9.2679
219,Tokyo,R16,2025-09-24,True,0.7248242446697929,0.93,0.9094824244669794,-263,263,-1329,1329,-1005,1005,1.3796,3.634,1.0753,14.2857,1.0995,11.0476
220,Tokyo,R32,2025-09-24,True,0.7537450116856648,0.91,0.8943745011685665,-306,306,-1011,1011,-847,847,1.3267,4.0608,1.0989,11.1111,1.1181,9.4674
223,Davis Cup QLS R2: USA vs CZE,RR,2025-09-12,True,0.6229625115739863,0.72,0.7102962511573987,-165,165,-257,257,-245,245,1.6052,2.6523,1.3889,3.5714,1.4079,3.4518
224,Davis Cup QLS R2: USA vs CZE,RR,2025-09-12,True,0.7450490603143219,0.27,0.3175049060314322,-292,292,270,-270,215,-215,1.3422,3.9223,3.7037,1.3699,3.1496,1.4652
242,Wimbledon,QF,2025-06-30,True,0.6661760508884058,0.83,0.8136176050888406,-200,200,-488,488,-437,437,1.5011,2.9956,1.2048,5.8824,1.2291,5.3653
